code,parent_code,name,Latitude,Longitude
6404,64,KABUPATEN KUTAI TIMUR,0.9743700000000217,117.06933000000004
6405,64,KABUPATEN BERAU,1.7500000000000568,117.50000000000011
6409,64,KABUPATEN PENAJAM PASER UTARA,-1.157169999999951,116.59261000000004
6411,64,KABUPATEN MAHAKAM HULU,30.99932000000007,107.76704000000007
6471,64,KOTA BALIKPAPAN,-1.2675299999999652,116.82887000000005
6472,64,KOTA SAMARINDA,-0.49999999999994316,117.15000000000009
6474,64,KOTA BONTANG,0.13333000000005768,117.50000000000011
6501,65,KABUPATEN MALINAU,2.419420000000059,115.63357000000008
6502,65,KABUPATEN BULUNGAN,5.684341886080802e-14,114.50000000000011
6503,65,KABUPATEN TANA TIDUNG,3.485050000000058,116.99965000000009
6504,65,KABUPATEN NUNUKAN,4.082760000000064,117.71771000000001
6571,65,KOTA TARAKAN,3.3394400000000246,117.58722000000012
7101,71,KABUPATEN BOLAANG MONGONDOW,0.7103000000000748,123.94770000000005
7102,71,KABUPATEN MINAHASA,1.2537000000000376,124.83000000000004
